CustomerID,Age,Gender,Tenure,AverageTransactionValue,PurchaseFrequency,LastPurchaseDaysAgo,TotalVisits,MembershipType,Region,EmailEngagement,DiscountUsage,Churn
C4483,22,Male,2,189.79,2,144,91,Basic,South,Medium,9,0
C4484,23,Female,3,201.34,6,27,17,Silver,South,Low,4,0
C4485,55,Male,8,155.92,8,100,34,Basic,West,Low,8,0
C4486,39,Female,8,420.13,8,145,53,Basic,South,Medium,4,0
C4487,35,Male,1,595.2,1,85,79,Basic,North,Medium,0,0
C4488,31,Female,8,539.59,11,119,67,Silver,North,Medium,0,0
C4489,27,Male,2,122.8,9,31,75,Silver,North,Low,1,0
C4490,63,Female,7,311.53,11,109,39,Basic,South,High,0,0
C4491,30,Male,6,529.66,8,163,15,Basic,West,High,7,0
C4492,48,Male,2,167.34,9,27,53,Silver,North,Medium,1,0
C4493,47,Male,5,523.82,9,87,44,Gold,East,High,7,0
C4494,20,Male,7,396.35,11,160,25,Silver,West,High,4,0
C4495,47,Male,8,565.65,6,17,51,Gold,South,Low,0,0
C4496,23,Male,3,538.02,3,11,7,Silver,North,Medium,3,0
C4497,46,Male,1,438.52,1,129,34,Silver,South,High,1,0
C4498,25,Male,7,428.91,11,82,92,Gold,North,Low,5,0
C4499,61,Female,5,206.58,8,49,71,Silver,South,High,4,0
C4500,62,Male,5,158.38,10,41,66,Gold,East,Low,8,0
C4501,60,Male,7,307.7,3,20,41,Basic,South,Medium,2,0
C4502,61,Female,1,193.29,7,71,26,Gold,South,Medium,4,0
C4503,50,Male,8,151.21,10,37,35,Silver,South,Medium,9,0
C4504,34,Female,5,251.16,6,126,50,Gold,North,Medium,6,0
C4505,65,Male,8,530.24,3,144,80,Basic,West,Medium,8,0
C4506,28,Female,5,108.57,6,39,49,Silver,South,Medium,2,0
C4507,30,Female,7,246.32,3,109,18,Gold,West,Medium,3,0
C4508,67,Male,3,312.03,9,173,16,Basic,North,Medium,0,0
C4509,28,Female,2,355.28,1,64,67,Silver,South,Medium,1,0
C4510,48,Male,6,190.79,8,175,95,Gold,North,High,2,0
C4511,45,Male,5,582.11,5,23,81,Basic,West,Medium,9,0
C4512,61,Male,9,389.44,4,32,92,Basic,North,Medium,6,0
C4513,23,Male,4,361.06,1,177,42,Silver,North,Low,6,0
C4514,58,Female,3,104.41,9,123,51,Silver,West,Medium,0,0
C4515,33,Male,9,342.86,9,19,58,Basic,North,Low,8,0
C4516,21,Female,8,518.84,5,106,59,Basic,West,Medium,2,0
C4517,52,Female,6,209.82,11,67,52,Basic,West,Low,2,0
C4518,65,Male,1,275.6,9,167,77,Basic,South,Low,1,1
C4519,43,Male,1,110.29,10,89,76,Basic,South,Medium,2,0
C4520,29,Male,6,588.46,9,60,19,Silver,North,Medium,5,0
C4521,28,Male,3,133.33,7,11,75,Silver,North,Medium,9,0
C4522,54,Female,3,549.11,8,49,92,Silver,North,Low,3,0
C4523,42,Male,6,256.49,1,143,20,Basic,East,High,1,0
C4524,35,Female,3,393.78,4,128,92,Basic,East,Low,7,0
C4525,36,Male,6,439.66,10,61,47,Basic,South,High,0,0
C4526,40,Male,5,170.41,10,171,11,Gold,West,Medium,9,0
C4527,55,Male,4,321.88,4,143,47,Silver,East,Low,7,0
C4528,35,Male,8,262.73,9,5,32,Gold,East,Medium,1,0
C4529,43,Female,2,128.3,3,29,70,Basic,West,High,8,0
C4530,23,Female,7,516.6,10,69,64,Silver,North,Medium,3,0
C4531,21,Male,4,122.58,10,150,7,Silver,North,Low,3,0
C4532,61,Female,2,426.63,1,13,5,Gold,East,Medium,6,0
C4533,68,Female,7,257.04,11,178,35,Silver,East,Medium,2,0
C4534,46,Male,1,196.06,5,116,60,Silver,West,High,9,0
C4535,51,Male,4,433.54,7,175,91,Basic,West,High,2,0
C4536,34,Female,9,387.27,4,110,88,Silver,East,Low,3,0
C4537,60,Female,4,257.63,9,157,84,Basic,West,Medium,9,0
C4538,60,Female,3,356.48,6,80,50,Basic,North,Low,2,0
C4539,33,Female,2,223.12,6,100,36,Basic,South,High,9,0
C4540,19,Male,3,531.85,3,17,85,Platinum,East,Medium,7,0
C4541,51,Male,1,256.91,10,148,22,Basic,South,High,8,0
C4542,25,Female,8,222.58,10,114,72,Gold,West,Medium,4,0
C4543,30,Male,1,475.92,5,6,39,Platinum,South,Medium,2,0
C4544,59,Female,3,108.8,10,22,27,Gold,East,Low,6,0
C4545,25,Female,3,234.01,6,137,83,Gold,West,High,2,0
C4546,47,Male,2,287.7,4,160,17,Gold,South,Medium,5,0
C4547,49,Female,5,541.12,3,88,82,Basic,North,High,3,0
C4548,53,Female,3,575.22,5,33,18,Basic,East,Low,6,0
C4549,64,Male,3,458.24,7,70,41,Silver,East,Medium,5,0
C4550,47,Male,8,346.27,11,49,9,Basic,East,Medium,6,0
C4551,18,Female,4,420.31,6,104,26,Basic,East,Low,3,0
C4552,60,Female,4,307.0,2,158,32,Silver,West,Medium,5,0
C4553,56,Male,3,249.41,1,102,8,Silver,North,Medium,9,0
C4554,34,Female,1,575.34,5,144,54,Gold,North,Low,6,1
C4555,37,Female,8,157.7,5,106,33,Silver,South,Low,9,0
C4556,41,Male,1,273.2,6,82,41,Silver,East,Medium,7,0
C4557,67,Male,7,549.54,3,86,39,Basic,East,Medium,9,0
C4558,39,Male,5,461.57,1,14,24,Basic,South,Medium,8,0
C4559,46,Male,4,114.55,4,165,39,Platinum,West,Medium,2,0
C4560,39,Male,4,111.55,4,49,88,Basic,North,Low,4,0
C4561,61,Male,8,358.26,10,50,6,Basic,East,Low,9,0
C4562,26,Female,6,342.13,2,164,62,Silver,South,High,2,0
C4563,54,Female,1,321.5,8,23,22,Basic,North,Low,4,0
C4564,27,Male,8,251.17,6,66,98,Basic,South,Medium,1,0
C4565,53,Male,2,593.32,3,173,60,Basic,South,Medium,2,0
C4566,54,Female,6,235.99,1,115,68,Basic,West,High,6,0
C4567,45,Female,9,345.02,11,28,97,Basic,North,Low,7,0
C4568,45,Female,1,302.45,3,20,56,Gold,East,High,4,0
C4569,59,Male,6,185.12,8,177,26,Silver,North,Medium,2,0
C4570,60,Male,8,201.31,4,121,97,Basic,West,Low,3,0
C4571,38,Female,2,559.15,3,97,64,Basic,East,Low,2,1
C4572,41,Male,5,529.14,11,119,14,Basic,North,Medium,2,0
C4573,59,Male,6,199.52,4,109,88,Gold,West,Medium,8,0
C4574,57,Male,5,537.83,11,26,84,Basic,East,Medium,3,0
C4575,19,Female,3,204.59,4,147,10,Platinum,East,High,5,0
C4576,25,Female,4,413.27,2,106,85,Basic,South,Medium,2,0
C4577,65,Male,7,140.64,4,141,10,Gold,South,Medium,7,0
C4578,44,Male,4,540.18,11,62,90,Basic,West,Medium,3,0
C4579,39,Male,9,125.75,9,126,86,Basic,East,Medium,7,0
C4580,54,Male,2,377.47,4,142,32,Basic,North,Low,1,1
C4581,44,Male,5,489.86,1,139,46,Silver,East,Medium,8,0
C4582,46,Female,8,158.42,1,67,78,Basic,West,Medium,1,0
C4583,20,Male,5,302.24,1,12,45,Basic,North,Low,2,0
C4584,61,Male,8,120.98,5,35,67,Gold,East,Low,2,0
C4585,30,Male,8,441.38,6,110,26,Basic,North,Low,4,0
C4586,62,Female,9,253.72,6,167,96,Basic,South,Medium,2,0
C4587,27,Female,6,379.7,6,160,83,Gold,North,Low,7,0
C4588,53,Male,4,566.37,9,14,33,Basic,South,Medium,9,0
C4589,26,Female,3,252.93,1,155,75,Gold,North,Medium,6,0
C4590,44,Female,5,124.31,10,101,38,Basic,South,Medium,0,0
C4591,51,Female,6,437.81,6,60,6,Basic,West,Medium,5,0
C4592,68,Female,3,493.42,8,43,30,Basic,North,Medium,1,0
C4593,18,Female,2,578.93,8,55,79,Gold,East,High,7,0
C4594,49,Female,7,178.9,3,109,93,Gold,West,High,9,0
C4595,42,Male,5,296.07,5,93,23,Platinum,West,High,7,0
C4596,46,Female,9,522.07,10,163,24,Basic,North,Low,6,0
C4597,24,Female,3,503.44,4,95,37,Gold,West,Low,7,0
C4598,66,Male,8,412.4,1,160,85,Basic,South,Medium,0,0
C4599,20,Male,6,234.68,9,147,98,Basic,South,Medium,7,0
C4600,37,Male,4,242.02,5,95,86,Gold,North,Low,0,0
C4601,37,Male,9,162.0,2,167,8,Basic,West,Low,2,0
C4602,47,Female,5,560.93,2,148,36,Basic,East,High,3,0
C4603,52,Female,6,186.47,11,28,23,Basic,North,Medium,2,0
C4604,52,Female,9,386.44,7,3,7,Silver,North,Medium,1,0
C4605,66,Female,7,392.18,4,160,96,Basic,West,Low,2,0
C4606,56,Male,5,284.8,1,86,65,Basic,South,Medium,8,0
C4607,44,Female,2,276.26,5,108,42,Platinum,West,Medium,1,0
C4608,43,Female,4,434.29,2,170,10,Basic,East,Low,4,0
C4609,31,Male,2,294.15,7,117,60,Basic,East,High,2,0
C4610,34,Female,3,227.56,9,108,44,Silver,East,Medium,8,0
C4611,35,Female,3,299.57,1,15,85,Gold,East,Medium,6,0
C4612,62,Female,4,503.83,2,62,73,Basic,North,High,9,0
C4613,69,Female,6,583.24,11,31,87,Silver,East,Medium,2,0
C4614,46,Male,3,417.98,6,26,46,Basic,East,Medium,1,0
C4615,37,Male,1,491.05,8,148,90,Silver,East,Low,1,1
C4616,44,Male,1,366.41,7,66,92,Basic,West,Medium,4,0
C4617,35,Male,9,412.41,9,149,78,Basic,South,Low,8,0
C4618,21,Male,9,594.04,2,115,6,Basic,South,Low,1,0
C4619,18,Female,5,319.21,9,60,32,Gold,South,Medium,1,0
C4620,67,Female,9,133.13,4,63,21,Silver,East,Low,7,0
C4621,18,Male,7,578.5,11,179,74,Gold,West,Medium,2,0
C4622,43,Male,9,496.53,3,101,73,Silver,North,Medium,2,0
C4623,62,Male,7,299.16,7,167,43,Basic,West,Medium,5,0
C4624,37,Female,9,591.2,5,100,11,Basic,North,Low,5,0
C4625,69,Male,2,272.77,5,139,36,Gold,West,Low,5,1
C4626,40,Female,8,286.06,2,119,8,Silver,South,Medium,4,0
C4627,27,Female,7,404.87,6,57,25,Platinum,South,Medium,3,0
C4628,28,Female,6,237.17,6,131,36,Basic,East,Low,8,0
C4629,58,Female,5,449.29,4,37,86,Basic,South,Medium,3,0
C4630,58,Male,4,176.43,5,111,18,Basic,South,Medium,0,0
C4631,22,Female,7,154.01,7,153,74,Basic,South,Low,7,0
C4632,18,Female,3,367.44,8,149,79,Basic,West,Medium,7,0
C4633,34,Male,8,377.75,6,112,50,Basic,South,Medium,2,0
C4634,39,Female,2,153.33,5,170,24,Silver,North,High,8,0
C4635,51,Female,1,582.09,3,1,97,Basic,East,Low,6,0
C4636,62,Female,2,386.64,7,23,62,Basic,West,Medium,6,0
C4637,58,Male,9,175.52,8,107,84,Silver,North,High,4,0
C4638,46,Female,5,255.72,3,113,52,Basic,West,Medium,2,0
C4639,21,Female,8,500.12,5,152,11,Silver,South,Medium,9,0
C4640,22,Male,3,361.62,11,175,44,Basic,West,Low,4,0
C4641,28,Male,7,194.07,2,89,63,Gold,West,High,2,0
C4642,68,Female,2,151.42,10,135,40,Silver,East,High,2,0
C4643,38,Female,8,315.39,10,38,48,Gold,West,Medium,0,0
C4644,52,Male,7,268.71,4,47,35,Silver,West,Low,3,0
C4645,29,Female,5,427.96,4,103,46,Basic,East,Low,8,0
C4646,43,Male,4,562.62,8,163,48,Basic,West,Medium,5,0
C4647,68,Female,1,223.87,3,62,47,Silver,West,Low,5,1
C4648,36,Male,5,527.62,5,73,47,Silver,North,Medium,5,0
C4649,62,Female,9,560.23,11,3,51,Silver,North,Medium,4,0
C4650,24,Male,4,551.0,5,102,10,Basic,West,High,1,0
C4651,64,Male,9,576.04,2,148,97,Silver,West,Low,4,0
C4652,24,Male,2,521.05,9,105,95,Silver,South,Medium,9,0
C4653,43,Male,4,396.74,4,44,70,Silver,North,Medium,2,0
C4654,57,Male,9,304.92,9,160,90,Basic,South,Medium,9,0
C4655,22,Female,4,345.84,9,100,13,Platinum,West,High,1,0
C4656,38,Female,5,536.31,2,26,15,Basic,South,Low,3,0
C4657,31,Male,8,250.7,9,48,84,Basic,South,Medium,9,0
C4658,21,Female,1,179.63,9,5,81,Gold,East,High,8,0
C4659,40,Female,1,170.41,2,59,22,Basic,East,Medium,6,0
C4660,59,Female,9,513.5,11,61,29,Silver,West,Medium,9,0
C4661,37,Female,9,480.74,6,49,78,Basic,North,Low,8,0
C4662,32,Female,4,348.82,9,158,62,Basic,West,Medium,2,0
C4663,67,Female,2,237.44,4,145,34,Basic,North,Medium,1,0
C4664,69,Male,9,438.81,2,70,5,Basic,East,Low,8,0
C4665,62,Female,4,119.22,7,15,67,Basic,North,Medium,5,0
C4666,46,Female,6,384.11,9,1,83,Basic,South,High,9,0
C4667,25,Female,1,299.21,6,141,33,Silver,South,High,3,0
C4668,58,Male,9,588.93,11,176,70,Silver,East,Medium,3,0
C4669,65,Female,5,353.78,11,128,79,Gold,West,Medium,9,0
C4670,36,Female,3,376.13,4,162,57,Gold,North,High,9,0
C4671,65,Female,4,456.18,1,125,23,Basic,West,Medium,5,0
C4672,56,Male,1,342.27,4,158,70,Gold,North,Medium,6,0
C4673,63,Female,9,212.28,3,19,88,Silver,East,Medium,9,0
C4674,45,Male,8,368.64,7,119,56,Basic,South,Medium,4,0
C4675,63,Female,4,572.13,11,64,35,Silver,South,Low,7,0
C4676,44,Male,2,304.96,11,66,64,Basic,North,Low,9,1
C4677,21,Male,9,439.82,10,57,72,Silver,West,Medium,0,0
C4678,32,Male,4,589.02,5,44,97,Basic,East,Medium,0,0
C4679,52,Female,9,514.96,3,12,34,Basic,East,High,3,0
C4680,54,Male,3,429.52,2,122,17,Basic,West,Medium,7,0
C4681,18,Male,7,468.0,2,168,19,Basic,South,Low,7,0
C4682,20,Male,7,568.24,5,24,24,Gold,West,Medium,5,0
C4683,64,Male,4,579.88,8,139,38,Platinum,South,Low,4,0
C4684,41,Female,2,584.48,8,1,96,Basic,North,Low,9,0
C4685,44,Female,9,412.82,5,28,24,Basic,East,Low,9,0
C4686,57,Female,4,292.36,2,68,54,Basic,North,Medium,1,0
C4687,53,Female,8,166.58,4,105,93,Gold,West,Low,4,0
C4688,51,Male,2,292.77,7,94,31,Basic,West,Low,4,1
C4689,46,Female,8,571.48,6,124,34,Gold,North,Medium,1,0
C4690,41,Male,5,544.9,10,124,60,Silver,West,Low,7,0
C4691,41,Female,7,361.83,7,22,88,Gold,West,Low,9,0
C4692,59,Female,7,368.5,5,157,69,Silver,West,High,4,0
C4693,21,Female,9,254.46,2,89,59,Silver,East,Medium,4,0
C4694,20,Male,3,327.25,8,45,28,Silver,East,Low,0,0
C4695,51,Female,4,457.22,2,124,29,Gold,South,Low,0,0
C4696,66,Female,4,301.22,8,145,57,Gold,East,Medium,0,0
C4697,40,Female,5,193.99,7,79,80,Silver,North,Medium,7,0
C4698,69,Male,6,370.43,3,39,15,Silver,North,Low,9,0
C4699,40,Female,3,212.67,4,168,98,Gold,East,Low,1,0
C4700,62,Female,4,587.14,7,28,64,Gold,North,High,7,0
C4701,22,Male,3,295.17,4,130,81,Silver,West,Medium,5,0
C4702,48,Male,2,554.83,9,155,51,Basic,East,Medium,4,0
C4703,58,Female,9,212.78,7,149,29,Basic,South,Low,5,0
C4704,23,Female,1,194.6,1,87,29,Gold,South,Low,3,1
C4705,54,Female,2,408.45,1,135,21,Basic,East,Medium,2,0
C4706,27,Male,8,489.69,4,52,16,Basic,North,High,3,0
C4707,57,Male,7,383.38,9,176,56,Basic,East,Low,8,0
C4708,24,Male,1,214.9,4,126,15,Silver,East,High,7,0
C4709,56,Female,5,118.95,5,147,14,Silver,South,Low,7,0
C4710,55,Male,6,409.14,1,73,85,Basic,West,Medium,0,0
C4711,38,Female,5,165.52,2,140,64,Basic,West,Low,4,0
C4712,37,Male,4,271.59,11,94,58,Silver,East,Medium,5,0
C4713,20,Male,1,437.89,4,2,84,Gold,South,Medium,8,0
C4714,68,Male,7,149.01,4,17,67,Basic,South,Medium,9,0
C4715,39,Female,9,163.63,11,125,24,Basic,East,Medium,9,0
C4716,64,Female,6,130.83,10,131,9,Silver,East,Medium,5,0
C4717,21,Female,3,598.04,6,21,45,Gold,East,Medium,0,0
C4718,45,Female,4,293.54,6,78,67,Silver,West,Low,0,0
C4719,29,Male,5,552.9,8,79,60,Silver,East,Medium,6,0
C4720,55,Female,1,246.79,9,51,36,Gold,South,Low,2,0
C4721,68,Male,5,476.6,1,106,31,Basic,East,Medium,6,0
C4722,53,Female,1,209.53,1,105,72,Basic,South,Medium,4,0
C4723,64,Female,9,349.16,6,10,52,Silver,South,Low,0,0
C4724,58,Male,7,512.31,4,116,11,Gold,North,High,7,0
C4725,22,Male,3,508.17,11,55,50,Silver,South,High,8,0
C4726,30,Female,9,497.14,4,36,82,Platinum,North,Medium,5,0
C4727,40,Female,2,511.87,1,51,92,Silver,East,Low,1,0
C4728,67,Male,7,205.74,9,74,22,Silver,North,Medium,8,0
C4729,47,Male,9,341.11,11,17,42,Basic,West,High,1,0
C4730,54,Male,6,342.44,3,61,69,Basic,West,Low,5,0
C4731,42,Male,5,545.25,5,91,21,Silver,West,High,9,0
C4732,65,Male,7,248.45,10,141,94,Basic,East,High,3,0
C4733,44,Female,6,565.75,1,95,90,Basic,South,Medium,5,0
C4734,68,Female,5,325.4,8,80,86,Gold,West,Medium,3,0
C4735,31,Female,2,434.89,3,103,42,Gold,North,Medium,2,0
C4736,65,Female,8,234.44,1,48,96,Basic,East,Medium,7,0
C4737,64,Male,7,305.15,10,86,89,Silver,East,Medium,4,0
C4738,53,Male,6,454.9,6,70,67,Basic,North,Low,0,0
C4739,56,Male,5,356.37,1,47,98,Basic,North,Medium,7,0
C4740,33,Female,5,565.35,3,10,46,Silver,East,Low,2,0
C4741,39,Male,9,468.56,5,80,12,Silver,East,Medium,3,0
C4742,38,Male,1,382.2,4,13,34,Basic,South,High,8,0
C4743,38,Female,9,543.33,7,58,68,Basic,East,Low,2,0
C4744,25,Female,6,432.78,6,84,13,Basic,North,Medium,4,0
C4745,66,Female,4,423.66,3,68,61,Platinum,East,Medium,7,0
C4746,33,Male,7,223.19,11,84,63,Silver,East,Low,5,0
C4747,48,Male,9,297.43,8,86,97,Basic,North,High,2,0
C4748,59,Female,5,441.65,8,157,99,Basic,South,Medium,7,0
C4749,27,Female,5,545.9,2,144,71,Silver,East,Medium,4,0
C4750,49,Male,8,257.77,7,63,79,Silver,West,Low,5,0
C4751,51,Female,7,207.74,1,175,9,Gold,West,Low,2,0
C4752,26,Male,8,396.85,2,43,99,Basic,North,Low,7,0
C4753,34,Female,2,133.6,8,151,88,Platinum,North,Low,3,1
C4754,28,Female,9,457.27,1,158,8,Basic,North,Medium,8,0
C4755,49,Female,3,451.57,2,30,12,Basic,West,Medium,4,0
C4756,27,Male,6,277.48,1,67,46,Basic,North,Low,0,0
C4757,39,Male,6,546.34,5,24,39,Silver,West,Low,8,0
C4758,34,Female,2,351.09,7,101,17,Gold,South,Medium,7,0
C4759,21,Male,7,422.88,6,106,9,Silver,North,Medium,4,0
C4760,65,Female,9,204.79,6,101,44,Silver,East,Medium,2,0
C4761,69,Female,1,308.67,6,8,23,Basic,South,Low,8,0
C4762,64,Male,8,531.21,8,172,86,Basic,West,High,6,0
C4763,42,Male,2,206.47,5,96,8,Silver,North,High,7,0
C4764,38,Male,1,295.29,10,162,63,Silver,East,Medium,2,0
C4765,54,Male,8,259.04,7,35,22,Silver,West,Medium,5,0
C4766,55,Female,2,175.56,3,96,28,Basic,South,Medium,3,0
C4767,66,Male,6,244.86,9,50,97,Basic,East,High,2,0
C4768,18,Male,6,216.39,10,145,35,Basic,South,Medium,3,0
C4769,42,Female,5,561.8,3,2,62,Gold,North,High,1,0
C4770,68,Female,8,470.54,6,44,32,Silver,East,Low,4,0
C4771,53,Female,3,258.05,3,102,13,Basic,North,Medium,7,0
C4772,34,Female,4,481.67,1,177,49,Basic,West,Medium,4,0
C4773,58,Male,7,111.07,1,130,94,Basic,West,Medium,1,0
C4774,41,Male,7,363.26,3,72,53,Basic,South,Medium,6,0
C4775,19,Female,8,225.17,4,110,6,Silver,North,High,7,0
C4776,57,Female,2,157.16,2,137,10,Platinum,North,Medium,3,0
C4777,32,Male,2,541.88,9,129,33,Silver,East,Medium,2,0
C4778,49,Male,4,199.67,11,103,30,Basic,West,Medium,7,0
C4779,56,Male,9,511.2,8,137,32,Silver,North,Medium,9,0
C4780,23,Male,9,306.61,3,142,11,Silver,North,Medium,1,0
C4781,18,Male,4,107.15,7,27,38,Basic,North,Medium,6,0
C4782,64,Female,9,466.27,4,137,60,Gold,West,Medium,9,0
C4783,40,Female,3,398.18,5,164,14,Gold,West,Low,7,0
C4784,56,Female,5,272.09,4,93,61,Basic,West,Low,4,0
C4785,34,Female,9,240.77,9,100,51,Silver,South,High,6,0
C4786,51,Male,6,136.85,11,131,90,Silver,West,Low,8,0
C4787,58,Female,3,570.71,7,117,31,Silver,West,Low,7,0
C4788,46,Male,9,346.99,4,151,43,Basic,West,Medium,4,0
C4789,26,Male,6,142.76,8,122,26,Basic,East,Low,3,0
C4790,30,Male,4,534.34,2,110,23,Basic,East,Medium,2,0
C4791,23,Male,4,239.42,7,73,13,Silver,North,Low,5,0
C4792,23,Male,8,201.8,11,30,23,Basic,East,Low,3,0
C4793,37,Male,7,240.47,1,19,6,Silver,South,High,3,0
C4794,69,Male,1,382.29,8,102,96,Silver,South,Medium,6,0
C4795,20,Female,6,137.03,6,67,65,Basic,North,Low,9,0
C4796,34,Male,8,340.88,5,50,63,Silver,North,Medium,4,0
C4797,66,Female,3,547.87,9,48,90,Basic,South,Medium,0,0
C4798,29,Female,9,194.09,9,3,74,Basic,South,Medium,4,0
C4799,65,Male,2,265.59,3,66,75,Basic,South,Medium,5,0
C4800,64,Male,6,298.06,9,155,74,Platinum,North,Low,0,0
C4801,62,Female,1,393.11,9,106,37,Silver,South,Medium,2,0
C4802,18,Female,2,559.63,2,111,82,Basic,North,Medium,5,0
C4803,34,Female,5,297.27,5,40,69,Platinum,South,Low,6,0
C4804,20,Female,1,134.58,11,125,29,Silver,South,Medium,6,0
C4805,43,Male,8,273.98,2,18,74,Basic,East,Medium,6,0
C4806,32,Male,1,195.04,1,155,32,Basic,South,Medium,8,0
C4807,53,Male,9,425.89,7,139,22,Basic,North,Low,1,0
C4808,49,Female,3,114.63,4,167,67,Silver,South,High,2,0
C4809,49,Male,2,245.96,5,19,95,Silver,West,High,6,0
C4810,21,Female,1,372.59,4,89,53,Basic,East,Medium,5,0
C4811,35,Male,9,238.67,6,135,70,Basic,South,Medium,0,0
C4812,66,Female,4,375.5,11,57,44,Basic,South,Medium,9,0
C4813,36,Male,1,157.36,2,130,89,Basic,West,Low,6,1
C4814,60,Male,1,571.4,8,38,91,Silver,West,Medium,1,0
C4815,69,Female,7,245.45,4,133,70,Basic,West,Medium,3,0
C4816,52,Female,2,561.5,8,82,84,Silver,West,Medium,6,0
C4817,57,Female,7,262.92,3,36,8,Gold,West,Low,3,0
C4818,31,Female,7,490.92,11,88,38,Basic,West,Low,5,0
C4819,50,Female,9,223.09,5,119,9,Basic,South,Medium,8,0
C4820,31,Male,7,434.88,3,85,26,Basic,North,Low,4,0
C4821,51,Female,1,261.86,7,148,24,Basic,South,Medium,2,0
C4822,21,Male,8,354.58,3,133,51,Silver,South,Medium,5,0
C4823,41,Male,8,436.91,8,24,81,Silver,South,Low,3,0
C4824,46,Male,4,394.44,9,30,38,Basic,East,Medium,8,0
C4825,36,Male,8,388.14,2,28,48,Basic,North,Medium,1,0
C4826,23,Male,4,132.84,3,179,10,Basic,North,Medium,9,0
C4827,50,Female,8,224.54,7,109,60,Basic,East,Low,4,0
C4828,66,Female,5,385.92,5,135,33,Silver,North,Low,8,0
C4829,57,Male,4,109.16,10,170,57,Basic,East,High,9,0
C4830,36,Male,6,225.32,7,35,5,Silver,South,Medium,6,0
C4831,18,Female,2,214.59,2,119,63,Silver,North,Medium,4,0
C4832,22,Female,2,224.93,4,34,52,Basic,South,Low,7,0
C4833,44,Male,2,367.8,1,103,11,Silver,West,Low,1,1
C4834,33,Female,9,390.98,5,117,90,Platinum,South,Medium,3,0
C4835,23,Female,3,554.5,8,76,36,Basic,North,High,5,0
C4836,57,Female,4,293.02,1,54,82,Basic,South,High,6,0
C4837,30,Male,8,563.29,7,29,65,Basic,South,High,7,0
C4838,65,Female,4,425.98,7,138,61,Silver,East,Low,3,0
C4839,52,Male,7,556.33,7,27,55,Basic,North,High,8,0
C4840,36,Male,5,516.74,1,13,92,Gold,South,High,6,0
C4841,29,Male,9,443.79,11,42,23,Silver,East,Low,1,0
C4842,33,Male,4,278.05,3,165,31,Gold,North,Medium,8,0
C4843,60,Male,3,220.56,11,21,67,Basic,West,Medium,6,0
C4844,27,Female,2,211.2,2,131,64,Gold,South,Low,4,1
C4845,42,Male,1,576.09,5,136,65,Basic,South,Medium,2,0
C4846,37,Male,6,579.29,2,70,65,Basic,South,High,8,0
C4847,48,Male,2,462.42,5,145,91,Gold,South,High,6,0
C4848,21,Female,8,541.9,5,10,49,Basic,South,High,2,0
C4849,61,Female,6,559.5,4,141,25,Gold,West,Medium,4,0
C4850,40,Female,5,355.78,11,106,48,Basic,West,Medium,2,0
C4851,19,Female,2,414.53,7,12,97,Platinum,North,Medium,2,0
C4852,39,Female,7,309.38,10,128,5,Silver,North,Medium,6,0
C4853,68,Female,2,309.25,6,151,99,Silver,East,Low,8,1
C4854,54,Female,5,119.21,2,128,95,Basic,East,Medium,4,0
C4855,25,Male,2,316.91,4,61,48,Basic,East,Low,3,1
C4856,24,Male,2,436.74,11,26,66,Silver,West,Low,3,0
C4857,31,Female,7,310.99,7,15,65,Silver,North,Low,2,0
C4858,20,Male,9,536.2,9,22,95,Basic,North,High,7,0
C4859,67,Male,5,266.28,9,89,83,Basic,West,Low,9,0
C4860,33,Female,7,166.34,3,65,93,Basic,North,Medium,0,0
C4861,36,Male,4,505.78,1,154,83,Basic,South,High,2,0
C4862,68,Male,2,436.97,9,21,87,Basic,North,Medium,1,0
C4863,35,Female,3,220.91,8,152,54,Gold,North,Low,6,0
C4864,69,Male,2,368.23,7,16,79,Basic,South,Medium,5,0
C4865,33,Female,5,300.93,6,160,45,Basic,East,Low,0,0
C4866,25,Female,6,569.43,10,16,37,Platinum,East,Low,2,0
C4867,50,Male,7,403.67,7,42,91,Basic,East,High,3,0
C4868,66,Male,3,179.19,11,160,16,Silver,West,Low,9,0
C4869,29,Male,4,351.07,9,178,6,Silver,South,Medium,6,0
C4870,28,Female,8,531.28,6,41,25,Silver,South,Medium,2,0
C4871,22,Female,4,435.75,10,108,18,Silver,West,Low,3,0
C4872,44,Female,7,521.23,3,125,38,Silver,South,Medium,6,0
C4873,29,Male,6,225.2,3,152,83,Basic,North,Low,3,0
C4874,34,Male,7,544.18,4,13,89,Silver,East,Medium,8,0
C4875,23,Female,1,477.81,10,79,68,Silver,South,Medium,5,0
C4876,50,Male,3,464.46,10,138,27,Basic,South,Low,1,0
C4877,22,Male,6,273.27,8,42,89,Basic,East,Medium,0,0
C4878,45,Female,3,543.83,10,169,54,Gold,West,Low,7,0
C4879,31,Female,7,418.99,9,121,18,Silver,East,Medium,2,0
C4880,22,Male,9,525.92,8,131,89,Basic,West,Medium,6,0
C4881,50,Female,3,280.49,11,16,80,Gold,West,Medium,3,0
C4882,67,Male,1,172.83,10,44,50,Silver,North,High,2,0
C4883,65,Female,6,266.17,2,158,9,Platinum,East,Medium,8,0
C4884,58,Female,1,327.63,4,121,70,Gold,South,High,5,0
C4885,36,Female,1,366.7,4,165,26,Basic,West,Low,5,1
C4886,39,Male,8,355.4,2,24,74,Silver,North,High,5,0
